link,generation ,engine,start_of_production,powertrain_architecture,body_type,seats,doors,fuel_type,acceleration_0-100km/h,acceleration_0-62mph,maximum_speed,weight-to-power_ratio,weight-to-torque_ratio,power,power_per_litre,torque,engine_layout,engine_displacement,number_of_cylinders,engine_configuration,cylinder_bore,piston_stroke,number_of_valves_per_cylinder,fuel_injection_system,engine_aspiration,kerb_weight,max_weight,max_load,fuel_tank_capacity,length,width,height,wheelbase,minimum_turning_diameter,drivetrain_architecture,drive_wheel,number_of_gears_and_type_of_gearbox,front_suspension,rear_suspension,front_brakes,rear_brakes,assisting_systems,steering_type,power_steering,tires_size,wheel_rims_size,fuel_consumption_urban,fuel_consumption_extra_urban,fuel_consumption_combined,co2_emissions,emission_standard,engine_code,compression_ratio,engine_oil_capacity,front_track,rear_track,drag_coefficient,acceleration_0-60mph,end_of_production,coolant
https://www.auto-data.net/en/porsche-911-964-carrera-rs-3.6-260hp-6628,911 (964),Carrera RS 3.6 (260 Hp) ,1991,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.4,5.4,260.0,"4.8 kg/Hp, 209.7 Hp/tonne ","3.9 kg/Nm, 253.2 Nm/tonne ",260 Hp @ 6100 rpm. ,72.2,314 Nm @ 5600 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1240,,,77.0,4250.0,1650,1310,2270.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Independent type McPherson, Wishbone ",Independent coil spring ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,205/50 R17; 255/40 R17 ,7.5J x 17; 9J x 17 ,,,,,,M64.03 ,11.3,11.5,1380,1374,,5.1,1993.0,
https://www.auto-data.net/en/porsche-911-964-carrera-4-3.6-250hp-6627,911 (964),Carrera 4 3.6 (250 Hp) ,1989,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.7,5.7,260.0,"5.8 kg/Hp, 172.4 Hp/tonne ","4.7 kg/Nm, 213.8 Nm/tonne ",250 Hp @ 6100 rpm. ,69.4,310 Nm @ 4800 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1450,1790.0,340,77.0,4250.0,1652,1310,2270.0,11.95,,All wheel drive (4x4) ,"5 gears, manual transmission ","Independent type McPherson, Wishbone ",Independent coil spring ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,205/55 R16; 225/50 R16 ,6J x 16; 8J x 16 ,17.9,8,,,,M64.01 ,11.3,11.5,1380,1374,,5.4,1993.0,
https://www.auto-data.net/en/porsche-911-964-carrera-2-3.6-250hp-tiptronic-36832,911 (964),Carrera 2 3.6 (250 Hp) Tiptronic ,1989,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,6.6,6.6,256.0,"5.5 kg/Hp, 181.2 Hp/tonne ","4.5 kg/Nm, 224.6 Nm/tonne ",250 Hp @ 6100 rpm. ,69.4,310 Nm @ 4800 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1380,1720.0,340,77.0,4250.0,1652,1310,2272.0,11.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission Tiptronic S ","Independent type McPherson, Wishbone ",Independent coil spring ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,205/50 R16; 225/50 R16 ,6J x 16; 8J x 16 ,17.1,7.9,,,,M64.02 ,11.3,11.5,1380,1374,,6.3,1993.0,
https://www.auto-data.net/en/porsche-911-964-carrera-2-3.6-250hp-6626,911 (964),Carrera 2 3.6 (250 Hp) ,1989,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.7,5.7,260.0,"5.4 kg/Hp, 185.2 Hp/tonne ","4.4 kg/Nm, 229.6 Nm/tonne ",250 Hp @ 6100 rpm. ,69.4,310 Nm @ 4800 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1350,1690.0,340,77.0,4250.0,1652,1310,2272.0,11.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Independent type McPherson, Wishbone ",Independent coil spring ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,205/50 R16; 225/50 R16 ,6J x 16; 8J x 16 ,17.1,7.8,,,,M64.01 ,11.3,11.5,1380,1374,,5.4,1993.0,
https://www.auto-data.net/en/porsche-911-speedster-3.6-250hp-tiptronic-42750,911 Speedster,3.6 (250 Hp) Tiptronic ,1989,Internal Combustion engine ,Cabriolet ,2 ,2,Petrol (Gasoline) ,5.7,5.7,260.0,"5.4 kg/Hp, 185.2 Hp/tonne ","4.4 kg/Nm, 229.6 Nm/tonne ",250 Hp @ 6100 rpm. ,69.4,310 Nm @ 4800 rpm.,"Rear, Longitudinal ",3600.0,6.0,,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1350,1600.0,250,77.0,4250.0,1652,1280,2272.0,12.35,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, automatic transmission Tiptronic ","Wishbone, Transverse stabilizer ",Trailing arm ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,Front wheel tires: 205/50 ZR17Rear wheel tires: 255/40 ZR17 ,Front wheel rims: 7J x 17Rear wheel rims: 7J x 17 ,17.1,7.8,,,,M64.02 ,11.3,11.5,1374,1374,,5.4,1989.0,
https://www.auto-data.net/en/porsche-911-speedster-3.6-250hp-42749,911 Speedster,3.6 (250 Hp) ,1989,Internal Combustion engine ,Cabriolet ,2 ,2,Petrol (Gasoline) ,5.7,5.7,260.0,"5.4 kg/Hp, 185.2 Hp/tonne ","4.4 kg/Nm, 229.6 Nm/tonne ",250 Hp @ 6100 rpm. ,69.4,310 Nm @ 4800 rpm.,"Rear, Longitudinal ",3600.0,6.0,,100.0,76.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1350,1600.0,250,77.0,4250.0,1652,1280,2272.0,12.35,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Wishbone, Transverse stabilizer ",Trailing arm ,Ventilated discs ,Disc ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,Front wheel tires: 205/50 ZR17Rear wheel tires: 255/40 ZR17 ,Front wheel rims: 7J x 17Rear wheel rims: 7J x 17 ,17.1,7.8,,,,M64.01 ,11.3,11.5,1374,1374,,5.4,1989.0,
https://www.auto-data.net/en/porsche-911-cabriolet-type-930-3.3-turbo-300hp-6660,911 Cabriolet (Type 930),3.3 Turbo (300 Hp) ,1987,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.4,5.4,260.0,,,300 Hp @ 5500 rpm. ,90.9,430 Nm @ 4000 rpm.,"Rear, Longitudinal ",3299.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",,,,80.5,4291.0,1775,1310,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 304 mm ","Ventilated discs, 309 mm ",,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 245/45 R16 ,Front wheel rims: 7J x 16Rear wheel rims: 9J x 16 ,15.5,9.7,,,,930.66 ,7.0,13.0,1432,1492,,5.1,1989.0,
https://www.auto-data.net/en/porsche-911-targa-type-930-3.3-turbo-300hp-6679,911 Targa (Type 930),3.3 Turbo (300 Hp) ,1987,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,5.2,5.2,260.0,,,300 Hp @ 5500 rpm. ,90.9,430 Nm @ 4000 rpm.,"Rear, Longitudinal ",3299.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",,,,80.5,4291.0,1775,1310,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 304 mm ","Ventilated discs, 309 mm ",,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 245/45 R16 ,Front wheel rims: 7J x 16Rear wheel rims: 9J x 16 ,,,,,,930.66 ,7.0,13.0,1432,1492,,4.9,1989.0,
https://www.auto-data.net/en/porsche-911-cabriolet-g-3.2-carrera-231hp-6658,911 Cabriolet (G),3.2 Carrera (231 Hp) ,1986,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,6.1,6.1,245.0,,,231 Hp @ 5900 rpm. ,73.0,284 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,95.0,74.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,,,,85.0,4291.0,1652,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Independent type McPherson, Wishbone ","Independent coil spring, Trailing arm ",Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 195/65 R15Rear wheel tires: 215/60 R15 ,Front wheel rims: 6J x 15Rear wheel rims: 7J x 15 ,13.6,6.8,,,,930.20 ,10.3,10.0,1372,1405,0.39,5.8,1989.0,
https://www.auto-data.net/en/porsche-911-cabriolet-g-3.2-carrera-cat-218hp-6657,911 Cabriolet (G),3.2 Carrera CAT (218 Hp) ,1986,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,,,240.0,"5.7 kg/Hp, 174.4 Hp/tonne ","4.7 kg/Nm, 211.2 Nm/tonne ",218 Hp @ 5900 rpm. ,68.9,264 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,,,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1250,,,85.0,4291.0,1652,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Independent type McPherson, Wishbone ","Independent multi-link suspension, Trailing arm ",Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 195/65 R15Rear wheel tires: 215/60 R15 ,Front wheel rims: 6J x 15Rear wheel rims: 7J x 15 ,14.9,7.9,,,,930.25 ,9.5,10.0,,,0.39,,1989.0,
https://www.auto-data.net/en/porsche-911-cabriolet-g-3.2-carrera-cat-207hp-6659,911 Cabriolet (G),3.2 Carrera CAT (207 Hp) ,1984,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,6.5,6.5,235.0,"6 kg/Hp, 165.6 Hp/tonne ","4.8 kg/Nm, 209.6 Nm/tonne ",207 Hp @ 5900 rpm. ,65.4,262 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,95.0,74.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1250,,,85.0,4291.0,1652,1320,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 185/70 R15Rear wheel tires: 215/60 R15 ,Front wheel rims: 6J x 15Rear wheel rims: 7J x 15 ,15.5,7.9,,,,930.21 ,9.5,13.0,1372,1380,,6.2,1989.0,
https://www.auto-data.net/en/porsche-911-cabriolet-g-3.0-sc-204hp-6656,911 Cabriolet (G),3.0 SC (204 Hp) ,1982,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,,,,,,204 Hp @ 5900 rpm. ,68.1,267 Nm @ 4300 rpm.,"Rear, Longitudinal ",2994.0,6.0,Boxer ,95.0,70.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,,,,80.0,4291.0,1652,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 282.5 mm ","Ventilated discs, 290 mm ",,Steering rack and pinion ,,Front wheel tires: 185/70 R15Rear wheel tires: 215/60 R15 ,Front wheel rims: 6J x 15Rear wheel rims: 7J x 15 ,,,,,,930.10 ,9.8,10.0,1369,1379,,,1983.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.3-turbo-s-330hp-6655,911 Coupe (Type 930),3.3 Turbo S (330 Hp) ,1984,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,,,270.0,"4 kg/Hp, 247.2 Hp/tonne ","2.9 kg/Nm, 349.8 Nm/tonne ",330 Hp @ 5750 rpm. ,100.1,467 Nm @ 4500 rpm.,"Rear, Longitudinal ",3297.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1335,1615.0,280,85.0,4291.0,1775,1280,2272.0,10.7,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 245/45 R16 ,Front wheel rims: 8J x 16Rear wheel rims: 9J x 16 ,,,,,,930.66 S ,,10.0,1423,1492,,,1989.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.3-turbo-301hp-6653,911 Coupe (Type 930),3.3 Turbo (301 Hp) ,1978,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.4,5.4,260.0,"4.3 kg/Hp, 231.5 Hp/tonne ","3.2 kg/Nm, 316.9 Nm/tonne ",301 Hp @ 5500 rpm. ,91.2,412 Nm @ 4000 rpm.,"Rear, Longitudinal ",3299.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1300,1680.0,380,80.0,4291.0,1775,1310,2272.0,10.7,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, manual transmission ","Spring Strut, Wishbone ",Hydraulic elements ,"Ventilated discs, 304 mm ","Ventilated discs, 309 mm ",,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 225/50 R16 ,Front wheel rims: 7J x 16Rear wheel rims: 8J x 16 ,20.0,8.1,10.5,,,930.60 ,7.0,13.0,1432,1501,,5.1,1987.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.3-turbo-300hp-5mt-6654,911 Coupe (Type 930),3.3 Turbo (300 Hp) 5MT ,1987,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.2,5.2,260.0,"4.5 kg/Hp, 224.7 Hp/tonne ","3.1 kg/Nm, 322.1 Nm/tonne ",300 Hp @ 5500 rpm. ,90.9,430 Nm @ 4000 rpm.,"Rear, Longitudinal ",3299.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1335,1680.0,345,80.5,4291.0,1775,1310,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 304 mm ","Ventilated discs, 309 mm ",,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 245/45 R16 ,Front wheel rims: 7J x 16Rear wheel rims: 9J x 16 ,14.3,10.7,,,,930.66 ,7.0,13.0,1432,1492,,4.9,1989.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.3-turbo-282hp-45222,911 Coupe (Type 930),3.3 Turbo (282 Hp) ,1984,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.4,5.4,260.0,"4.7 kg/Hp, 211.2 Hp/tonne ","3.4 kg/Nm, 292.1 Nm/tonne ",282 Hp @ 5500 rpm. ,85.5,390 Nm @ 4000 rpm.,"Rear, Longitudinal ",3299.0,6.0,Boxer ,97.0,74.4,2.0,Multi-point indirect injection ,Turbocharger ,1335,1680.0,345,85.0,4291.0,1775,1310,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 304 mm ","Ventilated discs, 309 mm ",,Steering rack and pinion ,,"Front wheel tires: 205/55 R16Rear wheel tires: 225/50 R16, 245/45 R16 ","Front wheel rims: 7J x 16Rear wheel rims: 8J x 16, 9J x 16 ",15.5,9.7,,,,930.68 ,7.0,10.0,1432,1501,,5.1,1989.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.0-turbo-260hp-6649,911 Coupe (Type 930),3.0 Turbo (260 Hp) ,1975,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.5,5.5,250.0,"4.4 kg/Hp, 228.1 Hp/tonne ","3.3 kg/Nm, 300.9 Nm/tonne ",260 Hp @ 5500 rpm. ,86.9,343 Nm @ 4000 rpm.,"Rear, Longitudinal ",2993.0,6.0,Boxer ,95.0,70.4,2.0,Multi-point indirect injection ,Turbocharger ,1140-1195,1525.0,330-385,80.0,4291.0,1775,1304-1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 282.5 mm ","Ventilated discs, 290 mm ",,Steering rack and pinion ,,,,,,,,,930.50 ,6.5,10.0,1438,1511,,5.2,1977.0,
https://www.auto-data.net/en/porsche-911-coupe-type-930-3.0-turbo-carrera-245hp-45217,911 Coupe (Type 930),3.0 Turbo Carrera (245 Hp) ,1975,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.5,5.5,250.0,"4.9 kg/Hp, 205 Hp/tonne ","3.5 kg/Nm, 287 Nm/tonne ",245 Hp @ 5500 rpm. ,81.9,343 Nm @ 4000 rpm.,"Rear, Longitudinal ",2993.0,6.0,Boxer ,95.0,70.4,2.0,Multi-point indirect injection ,Turbocharger ,1195,1525.0,330,80.0,4291.0,1775,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 282.5 mm ","Ventilated discs, 290 mm ",,Steering rack and pinion ,,"Front wheel tires: 205/50 R15; 185/70 R15Rear wheel tires: 225/50 R5, 215/60 R15 ",Front wheel rims: 7J x 15Rear wheel rims: 8J x 15 ,,,14-18,,,930.51 ,6.5,10.0,1438,1511,,5.2,1977.0,
https://www.auto-data.net/en/porsche-911-targa-g-3.0-sc-188hp-6677,911 Targa (G),3.0 SC (188 Hp) ,1979,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,7,7,225.0,,,188 Hp @ 5500 rpm. ,62.8,265 Nm @ 4200 rpm.,"Rear, Longitudinal ",2994.0,6.0,Boxer ,95.0,70.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,,,,80.0,4291.0,1652,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 282.5 mm ","Ventilated discs, 290 mm ",,Steering rack and pinion ,,Front wheel tires: 185/70 R15Rear wheel tires: 215/60 R15 ,7J x 15; 6J x 15 ,,,,,,930.09 ,8.6,10.0,1369,1379,,6.7,1980.0,
https://www.auto-data.net/en/porsche-911-targa-g-3.0-sc-180hp-6676,911 Targa (G),3.0 SC (180 Hp) ,1977,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,7,7,225.0,"6.4 kg/Hp, 156.5 Hp/tonne ","4.7 kg/Nm, 213 Nm/tonne ",180 Hp @ 5500 rpm. ,60.1,245 Nm @ 4200 rpm.,"Rear, Longitudinal ",2993.0,6.0,Boxer ,95.0,70.4,2.0,Direct injection / Multi-point indirect injection ,Naturally aspirated engine ,1150,1430.0,280,80.0,4291.0,1652,1340,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Disc ,Disc ,,Steering rack and pinion ,,185/70 R15; 215/60 R15 ,6J x 15; 7J x 15 ,,,14-16,,,930.03 ,9.3,10.0,1372,1380,,6.7,1979.0,
https://www.auto-data.net/en/porsche-911-targa-g-3.0-carrera-200hp-6678,911 Targa (G),3.0 Carrera (200 Hp) ,1977,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,,,,,,200 Hp @ 6000 rpm. ,66.8,255 Nm @ 4200 rpm.,"Rear, Longitudinal ",2993.0,6.0,Boxer ,95.0,70.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,,,,,4291.0,1652,1320,2272.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,"Ventilated discs, 282.5 mm ","Ventilated discs, 290 mm ",,Steering rack and pinion ,,"Front wheel tires: 185/70 R15; 205/55 R16Rear wheel tires: 215/60 R15, 225/50 R16 ","Front wheel rims: 6J x 15; 6 J x 16Rear wheel rims: 7J x 15, 7J x 16 ",,,,,,930.02 ,8.5,10.0,1369,1380,,,1979.0,
https://www.auto-data.net/en/porsche-911-targa-g-2.7-s-175hp-6674,911 Targa (G),2.7 S (175 Hp) ,1974,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,,,225.0,"6.1 kg/Hp, 163.6 Hp/tonne ","4.6 kg/Nm, 219.6 Nm/tonne ",175 Hp @ 5800 rpm. ,65.1,235 Nm @ 4000 rpm.,"Rear, Longitudinal ",2687.0,6.0,Boxer ,90.0,70.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1070,1400.0,330,,4291.0,1610,1320,2271.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Disc ,Disc ,,Steering rack and pinion ,,185/70 R15 ,6J x15; 7J x 15 ,,,,,,911.93 ,,,,,,,1976.0,
https://www.auto-data.net/en/porsche-911-targa-g-2.7-165hp-6673,911 Targa (G),2.7 (165 Hp) ,1975,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,,,215.0,"6.7 kg/Hp, 150 Hp/tonne ","4.7 kg/Nm, 213.6 Nm/tonne ",165 Hp @ 5800 rpm. ,61.4,235 Nm @ 4000 rpm.,"Rear, Longitudinal ",2687.0,6.0,Boxer ,90.0,70.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1100,1380.0,280,80.0,4291.0,1610,1320,2271.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"4 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Disc ,Disc ,,Steering rack and pinion ,,185/70 R15 ,6J x 15 ,,,,,,911.30 ,,,1372,1345,,,1977.0,
https://www.auto-data.net/en/porsche-911-targa-g-2.7-150hp-6672,911 Targa (G),2.7 (150 Hp) ,1973,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,,,210.0,"7.1 kg/Hp, 140.2 Hp/tonne ","4.6 kg/Nm, 219.6 Nm/tonne ",150 Hp @ 5700 rpm. ,55.8,235 Nm @ 3800 rpm.,"Rear, Longitudinal ",2687.0,6.0,Boxer ,90.0,70.4,,Multi-point indirect injection ,Naturally aspirated engine ,1070,1350.0,280,,4291.0,1610,1320,2271.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Disc ,Disc ,,Steering rack and pinion ,,185/70 R15 ,6J x 15; 7J x 15 ,,,,,,911.92 ,,10.0,1360,1345,,,1975.0,
https://www.auto-data.net/en/porsche-911-coupe-g-3.2-carrera-231hp-6652,911 Coupe (G),3.2 Carrera (231 Hp) ,1984,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,6.1,6.1,245.0,"5.2 kg/Hp, 190.9 Hp/tonne ","4.3 kg/Nm, 234.7 Nm/tonne ",231 Hp @ 5900 rpm. ,73.0,284 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,95.0,74.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1210,1530.0,320,85.0,4291.0,1652,1320,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 225/50 R16 ,Front wheel rims: 6J x 16Rear wheel rims: 8J x 16 ,13.6,6.8,,,,930.20 ,10.3,10.0,1372,1405,,5.8,1989.0,
https://www.auto-data.net/en/porsche-911-coupe-g-3.2-carrera-cat-217hp-6650,911 Coupe (G),3.2 Carrera CAT (217 Hp) ,1986,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,6.3,6.3,240.0,"5.6 kg/Hp, 179.3 Hp/tonne ","4.6 kg/Nm, 219 Nm/tonne ",217 Hp @ 5900 rpm. ,68.6,265 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,95.0,74.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1210,1530.0,320,85.0,4291.0,1652,1320,2272.0,10.35,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 205/55 R16Rear wheel tires: 225/50 R16 ,Front wheel rims: 6J x 16Rear wheel rims: 8J x 16 ,14.9,7.9,,,,930.25 ,9.5,10.0,1372,1405,,6.0,1989.0,
https://www.auto-data.net/en/porsche-911-coupe-g-3.2-carrera-cat-207hp-6651,911 Coupe (G),3.2 Carrera CAT (207 Hp) ,1984,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,6.5,6.5,235.0,"5.8 kg/Hp, 171.1 Hp/tonne ","4.6 kg/Nm, 216.5 Nm/tonne ",207 Hp @ 5900 rpm. ,65.4,262 Nm @ 4800 rpm.,"Rear, Longitudinal ",3164.0,6.0,Boxer ,95.0,74.4,2.0,Multi-point indirect injection ,Naturally aspirated engine ,1210,1530.0,320,85.0,4291.0,1652,1320,2272.0,10.95,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, manual transmission ","Spring Strut, Wishbone ",Trailing arm ,Ventilated discs ,Ventilated discs ,,Steering rack and pinion ,,Front wheel tires: 185/70 R15Rear wheel tires: 215/60 R15 ,Front wheel rims: 6J x 15Rear wheel rims: 7J x 15 ,15.5,7.9,,,,930.21 ,9.5,13.0,1372,1380,,6.2,1987.0,
